법정동코드,시도명,시군구코드,시군구명,읍면동코드,읍면동명,리명
4146134030,경기도,41461,용인시처인구,34030,원삼면,학일리
4146134031,경기도,41461,용인시처인구,34031,원삼면,문촌리
4146134032,경기도,41461,용인시처인구,34032,원삼면,가재월리
4146135000,경기도,41461,용인시처인구,35000,백암면,
4146135021,경기도,41461,용인시처인구,35021,백암면,백암리
4146135022,경기도,41461,용인시처인구,35022,백암면,박곡리
4146135023,경기도,41461,용인시처인구,35023,백암면,백봉리
4146135024,경기도,41461,용인시처인구,35024,백암면,고안리
4146135025,경기도,41461,용인시처인구,35025,백암면,옥산리
4146135026,경기도,41461,용인시처인구,35026,백암면,장평리
4146135027,경기도,41461,용인시처인구,35027,백암면,석천리
4146135028,경기도,41461,용인시처인구,35028,백암면,용천리
4146135029,경기도,41461,용인시처인구,35029,백암면,근삼리
4146135030,경기도,41461,용인시처인구,35030,백암면,근창리
4146135031,경기도,41461,용인시처인구,35031,백암면,근곡리
4146135032,경기도,41461,용인시처인구,35032,백암면,가창리
4146135033,경기도,41461,용인시처인구,35033,백암면,가좌리
4146136000,경기도,41461,용인시처인구,36000,양지면,
4146134000,경기도,41461,용인시처인구,34000,원삼면,
4146134021,경기도,41461,용인시처인구,34021,원삼면,고당리
4146134027,경기도,41461,용인시처인구,34027,원삼면,독성리
4146136021,경기도,41461,용인시처인구,36021,양지면,양지리
4146136022,경기도,41461,용인시처인구,36022,양지면,남곡리
4146136023,경기도,41461,용인시처인구,36023,양지면,평창리
4146136024,경기도,41461,용인시처인구,36024,양지면,제일리
4146136025,경기도,41461,용인시처인구,36025,양지면,추계리
4146136026,경기도,41461,용인시처인구,36026,양지면,식금리
4146136027,경기도,41461,용인시처인구,36027,양지면,정수리
4146136028,경기도,41461,용인시처인구,36028,양지면,대대리
4146136029,경기도,41461,용인시처인구,36029,양지면,주북리
4146136030,경기도,41461,용인시처인구,36030,양지면,송문리
4146300000,경기도,41463,용인시기흥구,00000,,
4146310100,경기도,41463,용인시기흥구,10100,신갈동,
4146310200,경기도,41463,용인시기흥구,10200,구갈동,
4146310300,경기도,41463,용인시기흥구,10300,상갈동,
4146310400,경기도,41463,용인시기흥구,10400,하갈동,
4146310500,경기도,41463,용인시기흥구,10500,보라동,
4146310600,경기도,41463,용인시기흥구,10600,지곡동,
4146310700,경기도,41463,용인시기흥구,10700,공세동,
4146310900,경기도,41463,용인시기흥구,10900,농서동,
4146311000,경기도,41463,용인시기흥구,11000,서천동,
4146311200,경기도,41463,용인시기흥구,11200,언남동,
4146110800,경기도,41461,용인시처인구,10800,운학동,
4146110900,경기도,41461,용인시처인구,10900,호동,
4146125000,경기도,41461,용인시처인구,25000,포곡읍,
4146125021,경기도,41461,용인시처인구,25021,포곡읍,삼계리
4146125022,경기도,41461,용인시처인구,25022,포곡읍,금어리
4146125024,경기도,41461,용인시처인구,25024,포곡읍,영문리
4146125025,경기도,41461,용인시처인구,25025,포곡읍,마성리
4146125026,경기도,41461,용인시처인구,25026,포곡읍,가실리
4146125028,경기도,41461,용인시처인구,25028,포곡읍,유운리
4146125029,경기도,41461,용인시처인구,25029,포곡읍,신원리
4146125900,경기도,41461,용인시처인구,25900,남사읍,
4146125922,경기도,41461,용인시처인구,25922,남사읍,북리
4146125923,경기도,41461,용인시처인구,25923,남사읍,통삼리
4146125924,경기도,41461,용인시처인구,25924,남사읍,봉명리
4146125926,경기도,41461,용인시처인구,25926,남사읍,원암리
4146125927,경기도,41461,용인시처인구,25927,남사읍,전궁리
4146125928,경기도,41461,용인시처인구,25928,남사읍,방아리
4146125930,경기도,41461,용인시처인구,25930,남사읍,아곡리
4146125931,경기도,41461,용인시처인구,25931,남사읍,완장리
4183039526,경기도,41830,양평군,39526,지평면,일신리
4183039528,경기도,41830,양평군,39528,지평면,곡수리
4183039529,경기도,41830,양평군,39529,지평면,수곡리
4183039530,경기도,41830,양평군,39530,지평면,옥현리
4159012500,경기도,41590,화성시,12500,송산동,
4159012600,경기도,41590,화성시,12600,안녕동,
4159025926,경기도,41590,화성시,25926,향남읍,하길리
4159025927,경기도,41590,화성시,25927,향남읍,화리현리
4159025928,경기도,41590,화성시,25928,향남읍,상두리
4159025930,경기도,41590,화성시,25930,향남읍,길성리
4148012300,경기도,41480,파주시,12300,금릉동,
4148041023,경기도,41480,파주시,41023,진서면,금릉리
4157036032,경기도,41570,김포시,36032,하성면,마근포리
4159000000,경기도,41590,화성시,00000,,
4159035000,경기도,41590,화성시,35000,서신면,
4159035021,경기도,41590,화성시,35021,서신면,전곡리
4159035022,경기도,41590,화성시,35022,서신면,상안리
4159035024,경기도,41590,화성시,35024,서신면,장외리
4159035025,경기도,41590,화성시,35025,서신면,송교리
4121000000,경기도,41210,광명시,00000,,
4121010100,경기도,41210,광명시,10100,광명동,
4121010200,경기도,41210,광명시,10200,철산동,
4121010400,경기도,41210,광명시,10400,소하동,
4121010500,경기도,41210,광명시,10500,노온사동,
4121010600,경기도,41210,광명시,10600,일직동,
4121010700,경기도,41210,광명시,10700,가학동,
4121010800,경기도,41210,광명시,10800,옥길동,
4122000000,경기도,41220,평택시,00000,,
4122010100,경기도,41220,평택시,10100,서정동,
4122010200,경기도,41220,평택시,10200,장당동,
4122010300,경기도,41220,평택시,10300,모곡동,
4122010400,경기도,41220,평택시,10400,칠괴동,
4122010500,경기도,41220,평택시,10500,칠원동,
4122010600,경기도,41220,평택시,10600,도일동,
4122010700,경기도,41220,평택시,10700,가재동,
4122010800,경기도,41220,평택시,10800,장안동,
4122010900,경기도,41220,평택시,10900,이충동,
4122011000,경기도,41220,평택시,11000,지산동,
4122011100,경기도,41220,평택시,11100,독곡동,
4122011200,경기도,41220,평택시,11200,신장동,
4122011300,경기도,41220,평택시,11300,평택동,
4122011400,경기도,41220,평택시,11400,통복동,
4122011500,경기도,41220,평택시,11500,군문동,
4122011600,경기도,41220,평택시,11600,유천동,
4122011700,경기도,41220,평택시,11700,합정동,
4122011800,경기도,41220,평택시,11800,비전동,
4122011900,경기도,41220,평택시,11900,동삭동,
4113310100,경기도,41133,성남시중원구,10100,성남동,
4113310300,경기도,41133,성남시중원구,10300,금광동,
4113310400,경기도,41133,성남시중원구,10400,은행동,
4113310500,경기도,41133,성남시중원구,10500,상대원동,
4113310600,경기도,41133,성남시중원구,10600,여수동,
4122012000,경기도,41220,평택시,12000,세교동,
4122012100,경기도,41220,평택시,12100,지제동,
4122012200,경기도,41220,평택시,12200,신대동,
4122012300,경기도,41220,평택시,12300,소사동,
4122012400,경기도,41220,평택시,12400,용이동,
4182025000,경기도,41820,가평군,25000,가평읍,
4182025021,경기도,41820,가평군,25021,가평읍,읍내리
4182025022,경기도,41820,가평군,25022,가평읍,대곡리
4182025023,경기도,41820,가평군,25023,가평읍,달전리
4182025024,경기도,41820,가평군,25024,가평읍,하색리
4182025025,경기도,41820,가평군,25025,가평읍,상색리
4180025030,경기도,41800,연천군,25030,연천읍,부곡리
4180025300,경기도,41800,연천군,25300,전곡읍,
4180025321,경기도,41800,연천군,25321,전곡읍,전곡리
4180025323,경기도,41800,연천군,25323,전곡읍,신답리
4180025324,경기도,41800,연천군,25324,전곡읍,고능리
4159013200,경기도,41590,화성시,13200,중동,
4159013300,경기도,41590,화성시,13300,신동,
4159013400,경기도,41590,화성시,13400,목동,
4159013600,경기도,41590,화성시,13600,장지동,
4159013700,경기도,41590,화성시,13700,송동,
4159013900,경기도,41590,화성시,13900,금곡동,
4159014000,경기도,41590,화성시,14000,새솔동,
4182034500,경기도,41820,가평군,34500,조종면,
4182034522,경기도,41820,가평군,34522,조종면,신상리
4182034524,경기도,41820,가평군,34524,조종면,상판리
4182034526,경기도,41820,가평군,34526,조종면,마일리
4182034527,경기도,41820,가평군,34527,조종면,대보리
4157025621,경기도,41570,김포시,25621,양촌읍,양곡리
4157025623,경기도,41570,김포시,25623,양촌읍,석모리
4157025624,경기도,41570,김포시,25624,양촌읍,구래리
4157025625,경기도,41570,김포시,25625,양촌읍,대포리
4157025627,경기도,41570,김포시,25627,양촌읍,유현리
4157025628,경기도,41570,김포시,25628,양촌읍,흥신리
4136011100,경기도,41360,남양주시,11100,별내동,
4155036026,경기도,41550,안성시,36026,양성면,도곡리
4155036027,경기도,41550,안성시,36027,양성면,산정리
4155036029,경기도,41550,안성시,36029,양성면,장서리
4155036030,경기도,41550,안성시,36030,양성면,난실리
4155036031,경기도,41550,안성시,36031,양성면,노곡리
4155036033,경기도,41550,안성시,36033,양성면,방축리
4155036034,경기도,41550,안성시,36034,양성면,필산리
4155036035,경기도,41550,안성시,36035,양성면,덕봉리
4155036037,경기도,41550,안성시,36037,양성면,삼암리
4155036038,경기도,41550,안성시,36038,양성면,방신리
4157036027,경기도,41570,김포시,36027,하성면,양택리
4157036028,경기도,41570,김포시,36028,하성면,원산리
4157036029,경기도,41570,김포시,36029,하성면,하사리
4157036031,경기도,41570,김포시,36031,하성면,전류리
4159012900,경기도,41590,화성시,12900,오산동,
4159013100,경기도,41590,화성시,13100,영천동,
4111513700,경기도,41115,수원시팔달구,13700,고등동,
4111513800,경기도,41115,수원시팔달구,13800,화서동,
4111514000,경기도,41115,수원시팔달구,14000,우만동,
4111514100,경기도,41115,수원시팔달구,14100,인계동,
4111710100,경기도,41117,수원시영통구,10100,매탄동,
4111710200,경기도,41117,수원시영통구,10200,원천동,
4111710400,경기도,41117,수원시영통구,10400,하동,
4111710500,경기도,41117,수원시영통구,10500,영통동,
4111710600,경기도,41117,수원시영통구,10600,신동,
4113000000,경기도,41130,성남시,00000,,
4113100000,경기도,41131,성남시수정구,00000,,
4113110100,경기도,41131,성남시수정구,10100,신흥동,
4113110300,경기도,41131,성남시수정구,10300,수진동,
4113110400,경기도,41131,성남시수정구,10400,단대동,
4113110500,경기도,41131,성남시수정구,10500,산성동,
4161034028,경기도,41610,광주시,34028,퇴촌면,무수리
4161034029,경기도,41610,광주시,34029,퇴촌면,원당리
4161034030,경기도,41610,광주시,34030,퇴촌면,정지리
4161035000,경기도,41610,광주시,35000,남종면,
4161035021,경기도,41610,광주시,35021,남종면,분원리
4161035022,경기도,41610,광주시,35022,남종면,금사리
4161035023,경기도,41610,광주시,35023,남종면,이석리
4159036034,경기도,41590,화성시,36034,팔탄면,고주리
4159036035,경기도,41590,화성시,36035,팔탄면,매곡리
4159036036,경기도,41590,화성시,36036,팔탄면,해창리
4159037000,경기도,41590,화성시,37000,장안면,
4159037021,경기도,41590,화성시,37021,장안면,어은리
4159037022,경기도,41590,화성시,37022,장안면,석포리
4159037023,경기도,41590,화성시,37023,장안면,수촌리
4159037024,경기도,41590,화성시,37024,장안면,독정리
4159037025,경기도,41590,화성시,37025,장안면,장안리
4159037026,경기도,41590,화성시,37026,장안면,덕다리
4159037027,경기도,41590,화성시,37027,장안면,사랑리
4159037028,경기도,41590,화성시,37028,장안면,금의리
4159037029,경기도,41590,화성시,37029,장안면,사곡리
4159037030,경기도,41590,화성시,37030,장안면,노진리
4159025335,경기도,41590,화성시,25335,봉담읍,하가등리
4159025336,경기도,41590,화성시,25336,봉담읍,상기리
4159025600,경기도,41590,화성시,25600,우정읍,
4159025621,경기도,41590,화성시,25621,우정읍,원안리
4159025622,경기도,41590,화성시,25622,우정읍,호곡리
4159025623,경기도,41590,화성시,25623,우정읍,운평리
4159040000,경기도,41590,화성시,40000,양감면,
4159040021,경기도,41590,화성시,40021,양감면,신왕리
4159040022,경기도,41590,화성시,40022,양감면,사창리
4159040023,경기도,41590,화성시,40023,양감면,정문리
4122034023,경기도,41220,평택시,34023,오성면,신리
4122034024,경기도,41220,평택시,34024,오성면,안화리
4122034025,경기도,41220,평택시,34025,오성면,양교리
4122034026,경기도,41220,평택시,34026,오성면,죽리
4122034027,경기도,41220,평택시,34027,오성면,길음리
4122034029,경기도,41220,평택시,34029,오성면,창내리
4113110600,경기도,41131,성남시수정구,10600,양지동,
4113110700,경기도,41131,성남시수정구,10700,복정동,
4113110900,경기도,41131,성남시수정구,10900,신촌동,
4113111000,경기도,41131,성남시수정구,11000,오야동,
4113111100,경기도,41131,성남시수정구,11100,심곡동,
4113111300,경기도,41131,성남시수정구,11300,상적동,
4113111400,경기도,41131,성남시수정구,11400,둔전동,
4113111500,경기도,41131,성남시수정구,11500,시흥동,
4113111700,경기도,41131,성남시수정구,11700,사송동,
4113300000,경기도,41133,성남시중원구,00000,,
4146125321,경기도,41461,용인시처인구,25321,모현읍,왕산리
4146125322,경기도,41461,용인시처인구,25322,모현읍,갈담리
4146125323,경기도,41461,용인시처인구,25323,모현읍,초부리
4146125325,경기도,41461,용인시처인구,25325,모현읍,매산리
4146125326,경기도,41461,용인시처인구,25326,모현읍,동림리
4146125327,경기도,41461,용인시처인구,25327,모현읍,능원리
4146125600,경기도,41461,용인시처인구,25600,이동읍,
4146125621,경기도,41461,용인시처인구,25621,이동읍,송전리
4146125622,경기도,41461,용인시처인구,25622,이동읍,어비리
4146125624,경기도,41461,용인시처인구,25624,이동읍,화산리
4146125625,경기도,41461,용인시처인구,25625,이동읍,시미리
4146125626,경기도,41461,용인시처인구,25626,이동읍,덕성리
4146125628,경기도,41461,용인시처인구,25628,이동읍,천리
4146125629,경기도,41461,용인시처인구,25629,이동읍,서리
4111313300,경기도,41113,수원시권선구,13300,탑동,
4111313500,경기도,41113,수원시권선구,13500,호매실동,
4111313600,경기도,41113,수원시권선구,13600,곡반정동,
4111313700,경기도,41113,수원시권선구,13700,권선동,
4111313900,경기도,41113,수원시권선구,13900,대황교동,
4111314000,경기도,41113,수원시권선구,14000,입북동,
4117100000,경기도,41171,안양시만안구,00000,,
4117110200,경기도,41171,안양시만안구,10200,석수동,
4117110300,경기도,41171,안양시만안구,10300,박달동,
4117300000,경기도,41173,안양시동안구,00000,,
4117310200,경기도,41173,안양시동안구,10200,관양동,
4117310300,경기도,41173,안양시동안구,10300,평촌동,
4119000000,경기도,41190,부천시,00000,,
4165010300,경기도,41650,포천시,10300,자작동,
4165010400,경기도,41650,포천시,10400,선단동,
4165010600,경기도,41650,포천시,10600,동교동,
4165025000,경기도,41650,포천시,25000,소흘읍,
4165025022,경기도,41650,포천시,25022,소흘읍,이동교리
4165025023,경기도,41650,포천시,25023,소흘읍,무림리
4165025024,경기도,41650,포천시,25024,소흘읍,이곡리
4165025026,경기도,41650,포천시,25026,소흘읍,고모리
4165025027,경기도,41650,포천시,25027,소흘읍,이가팔리
4165025028,경기도,41650,포천시,25028,소흘읍,초가팔리
4165031000,경기도,41650,포천시,31000,군내면,
4165031021,경기도,41650,포천시,31021,군내면,구읍리
4165031022,경기도,41650,포천시,31022,군내면,용정리
4165031023,경기도,41650,포천시,31023,군내면,유교리
4165031024,경기도,41650,포천시,31024,군내면,좌의리
4165031025,경기도,41650,포천시,31025,군내면,명산리
4165031026,경기도,41650,포천시,31026,군내면,직두리
4180036028,경기도,41800,연천군,36028,신서면,갈현리
4180036029,경기도,41800,연천군,36029,신서면,덕산리
4180036030,경기도,41800,연천군,36030,신서면,신현리
4180037000,경기도,41800,연천군,37000,중면,
4180037021,경기도,41800,연천군,37021,중면,삼곶리
4180037022,경기도,41800,연천군,37022,중면,횡산리
4180037023,경기도,41800,연천군,37023,중면,중사리
4180037024,경기도,41800,연천군,37024,중면,적거리
4180037025,경기도,41800,연천군,37025,중면,마거리
4180037026,경기도,41800,연천군,37026,중면,합수리
4180037027,경기도,41800,연천군,37027,중면,적음리
4180037028,경기도,41800,연천군,37028,중면,진곡리
4180037029,경기도,41800,연천군,37029,중면,어적산리
4180037030,경기도,41800,연천군,37030,중면,적동산리
4180037031,경기도,41800,연천군,37031,중면,도연리
4180038000,경기도,41800,연천군,38000,장남면,
4180038021,경기도,41800,연천군,38021,장남면,원당리
4180038022,경기도,41800,연천군,38022,장남면,자작리
4180038023,경기도,41800,연천군,38023,장남면,판부리
4180038024,경기도,41800,연천군,38024,장남면,반정리
4180038025,경기도,41800,연천군,38025,장남면,고랑포리
4182000000,경기도,41820,가평군,00000,,
4165036022,경기도,41650,포천시,36022,영중면,금주리
4165036023,경기도,41650,포천시,36023,영중면,거사리
4165036024,경기도,41650,포천시,36024,영중면,성동리
4165036025,경기도,41650,포천시,36025,영중면,영평리
4165036026,경기도,41650,포천시,36026,영중면,영송리
4165037000,경기도,41650,포천시,37000,일동면,
4165037021,경기도,41650,포천시,37021,일동면,길명리
4165037022,경기도,41650,포천시,37022,일동면,유동리
4165037023,경기도,41650,포천시,37023,일동면,기산리
4165037024,경기도,41650,포천시,37024,일동면,화대리
4165037025,경기도,41650,포천시,37025,일동면,사직리
4165037026,경기도,41650,포천시,37026,일동면,수입리
4165038000,경기도,41650,포천시,38000,이동면,
4165038022,경기도,41650,포천시,38022,이동면,도평리
4165038023,경기도,41650,포천시,38023,이동면,연곡리
4165038024,경기도,41650,포천시,38024,이동면,노곡리
4165039021,경기도,41650,포천시,39021,영북면,운천리
4165039022,경기도,41650,포천시,39022,영북면,자일리
4165039024,경기도,41650,포천시,39024,영북면,야미리
4165039025,경기도,41650,포천시,39025,영북면,문암리
4165039026,경기도,41650,포천시,39026,영북면,대회산리
4165040000,경기도,41650,포천시,40000,관인면,
4165040021,경기도,41650,포천시,40021,관인면,중리
4165040022,경기도,41650,포천시,40022,관인면,삼율리
4165040024,경기도,41650,포천시,40024,관인면,탄동리
4165040025,경기도,41650,포천시,40025,관인면,냉정리
4122037000,경기도,41220,평택시,37000,현덕면,
4122037022,경기도,41220,평택시,37022,현덕면,운정리
4122037023,경기도,41220,평택시,37023,현덕면,화양리
4122037025,경기도,41220,평택시,37025,현덕면,인광리
4122037026,경기도,41220,평택시,37026,현덕면,덕목리
4122037027,경기도,41220,평택시,37027,현덕면,신왕리
4122037029,경기도,41220,평택시,37029,현덕면,기산리
4122037030,경기도,41220,평택시,37030,현덕면,권관리
4122037031,경기도,41220,평택시,37031,현덕면,장수리
4122012600,경기도,41220,평택시,12600,청룡동,
4122012700,경기도,41220,평택시,12700,죽백동,
4122025021,경기도,41220,평택시,25021,팽성읍,객사리
4122025022,경기도,41220,평택시,25022,팽성읍,남산리
4122025024,경기도,41220,평택시,25024,팽성읍,노와리
4122025025,경기도,41220,평택시,25025,팽성읍,평궁리
4122025026,경기도,41220,평택시,25026,팽성읍,신궁리
4113310700,경기도,41133,성남시중원구,10700,도촌동,
4122033025,경기도,41220,평택시,33025,고덕면,해창리
4122033026,경기도,41220,평택시,33026,고덕면,궁리
4122033028,경기도,41220,평택시,33028,고덕면,방축리
4122033029,경기도,41220,평택시,33029,고덕면,여염리
4122033031,경기도,41220,평택시,33031,고덕면,좌교리
4122034000,경기도,41220,평택시,34000,오성면,
4122034021,경기도,41220,평택시,34021,오성면,숙성리
4165034023,경기도,41650,포천시,34023,신북면,신평리
4165034024,경기도,41650,포천시,34024,신북면,만세교리
4165034025,경기도,41650,포천시,34025,신북면,심곡리
4180036022,경기도,41800,연천군,36022,신서면,도신리
4180036023,경기도,41800,연천군,36023,신서면,내산리
4180036025,경기도,41800,연천군,36025,신서면,답곡리
4180036026,경기도,41800,연천군,36026,신서면,승양리
4180036027,경기도,41800,연천군,36027,신서면,도밀리
4161010400,경기도,41610,광주시,10400,회덕동,
4161010500,경기도,41610,광주시,10500,탄벌동,
4161010700,경기도,41610,광주시,10700,삼동,
4161010800,경기도,41610,광주시,10800,중대동,
4161010900,경기도,41610,광주시,10900,직동,
4161011000,경기도,41610,광주시,11000,태전동,
4183039500,경기도,41830,양평군,39500,지평면,
4183039521,경기도,41830,양평군,39521,지평면,지평리
4183039522,경기도,41830,양평군,39522,지평면,송현리
4183039523,경기도,41830,양평군,39523,지평면,월산리
4183039524,경기도,41830,양평군,39524,지평면,망미리
4183039525,경기도,41830,양평군,39525,지평면,무왕리
4159025931,경기도,41590,화성시,25931,향남읍,요리
4159025932,경기도,41590,화성시,25932,향남읍,수직리
4159025933,경기도,41590,화성시,25933,향남읍,갈천리
4159025934,경기도,41590,화성시,25934,향남읍,증거리
4159025935,경기도,41590,화성시,25935,향남읍,송곡리
4159025936,경기도,41590,화성시,25936,향남읍,동오리
4159025937,경기도,41590,화성시,25937,향남읍,관리
4159025938,경기도,41590,화성시,25938,향남읍,도이리
4159025939,경기도,41590,화성시,25939,향남읍,행정리
4159025940,경기도,41590,화성시,25940,향남읍,방축리
4122025600,경기도,41220,평택시,25600,포승읍,
4122025621,경기도,41220,평택시,25621,포승읍,내기리
4122025622,경기도,41220,평택시,25622,포승읍,도곡리
4122025623,경기도,41220,평택시,25623,포승읍,원정리
4122025624,경기도,41220,평택시,25624,포승읍,만호리
4122025625,경기도,41220,평택시,25625,포승읍,희곡리
4122025626,경기도,41220,평택시,25626,포승읍,신영리
4122025627,경기도,41220,평택시,25627,포승읍,방림리
4122025628,경기도,41220,평택시,25628,포승읍,석정리
4122025629,경기도,41220,평택시,25629,포승읍,홍원리
4136026521,경기도,41360,남양주시,26521,퇴계원읍,퇴계원리
4136026500,경기도,41360,남양주시,26500,퇴계원읍,
4159012700,경기도,41590,화성시,12700,반송동,
4159012800,경기도,41590,화성시,12800,석우동,
4159025941,경기도,41590,화성시,25941,향남읍,장짐리
4159025900,경기도,41590,화성시,25900,향남읍,
4159025921,경기도,41590,화성시,25921,향남읍,평리
4159025922,경기도,41590,화성시,25922,향남읍,발안리
4159025923,경기도,41590,화성시,25923,향남읍,제암리
4159025924,경기도,41590,화성시,25924,향남읍,상신리
4159025925,경기도,41590,화성시,25925,향남읍,구문천리
4146000000,경기도,41460,용인시,00000,,
4146100000,경기도,41461,용인시처인구,00000,,
4146110200,경기도,41461,용인시처인구,10200,역북동,
4146110300,경기도,41461,용인시처인구,10300,삼가동,
4146110400,경기도,41461,용인시처인구,10400,남동,
4146110600,경기도,41461,용인시처인구,10600,고림동,
4146110700,경기도,41461,용인시처인구,10700,마평동,
4161025921,경기도,41610,광주시,25921,곤지암읍,곤지암리
4161025922,경기도,41610,광주시,25922,곤지암읍,수양리
4161025923,경기도,41610,광주시,25923,곤지암읍,신촌리
4161025925,경기도,41610,광주시,25925,곤지암읍,부항리
4161025926,경기도,41610,광주시,25926,곤지암읍,이선리
4161025927,경기도,41610,광주시,25927,곤지암읍,만선리
4161025929,경기도,41610,광주시,25929,곤지암읍,삼합리
4161025930,경기도,41610,광주시,25930,곤지암읍,건업리
4161025932,경기도,41610,광주시,25932,곤지암읍,연곡리
4161025933,경기도,41610,광주시,25933,곤지암읍,오향리
4161025934,경기도,41610,광주시,25934,곤지암읍,열미리
4161025936,경기도,41610,광주시,25936,곤지암읍,삼리
4159026200,경기도,41590,화성시,26200,남양읍,
4159026222,경기도,41590,화성시,26222,남양읍,신남리
4159026224,경기도,41590,화성시,26224,남양읍,안석리
4159026225,경기도,41590,화성시,26225,남양읍,활초리
4159026226,경기도,41590,화성시,26226,남양읍,온석리
4159026228,경기도,41590,화성시,26228,남양읍,북양리
4159026229,경기도,41590,화성시,26229,남양읍,송림리
4159026230,경기도,41590,화성시,26230,남양읍,수화리
4159026232,경기도,41590,화성시,26232,남양읍,신외리
4159026233,경기도,41590,화성시,26233,남양읍,문호리
4159026235,경기도,41590,화성시,26235,남양읍,원천리
4159026221,경기도,41590,화성시,26221,남양읍,남양리
4146134022,경기도,41461,용인시처인구,34022,원삼면,사암리
4146134024,경기도,41461,용인시처인구,34024,원삼면,맹리
4146134025,경기도,41461,용인시처인구,34025,원삼면,미평리
4146134026,경기도,41461,용인시처인구,34026,원삼면,두창리
4159011700,경기도,41590,화성시,11700,병점동,
4159011800,경기도,41590,화성시,11800,능동,
4159011900,경기도,41590,화성시,11900,기산동,
4159012100,경기도,41590,화성시,12100,반정동,
4159012200,경기도,41590,화성시,12200,황계동,
4146311300,경기도,41463,용인시기흥구,11300,마북동,
4146311400,경기도,41463,용인시기흥구,11400,청덕동,
4146311500,경기도,41463,용인시기흥구,11500,동백동,
4146311700,경기도,41463,용인시기흥구,11700,상하동,
4146311800,경기도,41463,용인시기흥구,11800,보정동,
4146510100,경기도,41465,용인시수지구,10100,풍덕천동,
4146510200,경기도,41465,용인시수지구,10200,죽전동,
4146510300,경기도,41465,용인시수지구,10300,동천동,
4146510500,경기도,41465,용인시수지구,10500,신봉동,
4146510600,경기도,41465,용인시수지구,10600,성복동,
4146134029,경기도,41461,용인시처인구,34029,원삼면,목신리
4161011100,경기도,41610,광주시,11100,장지동,
4161011200,경기도,41610,광주시,11200,역동,
4161011300,경기도,41610,광주시,11300,목동,
4161025300,경기도,41610,광주시,25300,초월읍,
4161025321,경기도,41610,광주시,25321,초월읍,대쌍령리
4163032030,경기도,41630,양주시,32030,남면,황방리
4163033000,경기도,41630,양주시,33000,광적면,
4163033021,경기도,41630,양주시,33021,광적면,가납리
4163033022,경기도,41630,양주시,33022,광적면,광석리
4163033023,경기도,41630,양주시,33023,광적면,우고리
4163033024,경기도,41630,양주시,33024,광적면,비암리
4163033025,경기도,41630,양주시,33025,광적면,효촌리
4163033026,경기도,41630,양주시,33026,광적면,덕도리
4163033027,경기도,41630,양주시,33027,광적면,석우리
4163034000,경기도,41630,양주시,34000,장흥면,
4161025322,경기도,41610,광주시,25322,초월읍,쌍동리
4161025323,경기도,41610,광주시,25323,초월읍,산이리
4161025324,경기도,41610,광주시,25324,초월읍,늑현리
4161025325,경기도,41610,광주시,25325,초월읍,학동리
4161025326,경기도,41610,광주시,25326,초월읍,선동리
4161025327,경기도,41610,광주시,25327,초월읍,용수리
4161025328,경기도,41610,광주시,25328,초월읍,신월리
4161025329,경기도,41610,광주시,25329,초월읍,지월리
4161025330,경기도,41610,광주시,25330,초월읍,무갑리
4159041036,경기도,41590,화성시,41036,정남면,내리
4161035028,경기도,41610,광주시,35028,남종면,우천리
4159025624,경기도,41590,화성시,25624,우정읍,한각리
4159025625,경기도,41590,화성시,25625,우정읍,멱우리
4159025626,경기도,41590,화성시,25626,우정읍,화수리
4159025627,경기도,41590,화성시,25627,우정읍,주곡리
4159025628,경기도,41590,화성시,25628,우정읍,이화리
4159025629,경기도,41590,화성시,25629,우정읍,석천리
4159025630,경기도,41590,화성시,25630,우정읍,매향리
4159025631,경기도,41590,화성시,25631,우정읍,화산리
4159025632,경기도,41590,화성시,25632,우정읍,조암리
4159025633,경기도,41590,화성시,25633,우정읍,국화리
4159031000,경기도,41590,화성시,31000,매송면,
4159031021,경기도,41590,화성시,31021,매송면,천천리
4159031023,경기도,41590,화성시,31023,매송면,어천리
4159031024,경기도,41590,화성시,31024,매송면,숙곡리
4159031025,경기도,41590,화성시,31025,매송면,야목리
4159031027,경기도,41590,화성시,31027,매송면,원리
4159032000,경기도,41590,화성시,32000,비봉면,
4159032022,경기도,41590,화성시,32022,비봉면,남전리
4159032023,경기도,41590,화성시,32023,비봉면,유포리
4159032024,경기도,41590,화성시,32024,비봉면,삼화리
4159032026,경기도,41590,화성시,32026,비봉면,쌍학리
4159032027,경기도,41590,화성시,32027,비봉면,청요리
4159032028,경기도,41590,화성시,32028,비봉면,자안리
4159033021,경기도,41590,화성시,33021,마도면,석교리
4159033022,경기도,41590,화성시,33022,마도면,두곡리
4159033024,경기도,41590,화성시,33024,마도면,쌍송리
4159033025,경기도,41590,화성시,33025,마도면,청원리
4159033026,경기도,41590,화성시,33026,마도면,슬항리
4159033028,경기도,41590,화성시,33028,마도면,백곡리
4159033029,경기도,41590,화성시,33029,마도면,금당리
4159033030,경기도,41590,화성시,33030,마도면,고모리
4159034021,경기도,41590,화성시,34021,송산면,사강리
4159034022,경기도,41590,화성시,34022,송산면,봉가리
4159034024,경기도,41590,화성시,34024,송산면,용포리
4159034025,경기도,41590,화성시,34025,송산면,고정리
4159034026,경기도,41590,화성시,34026,송산면,쌍정리
4161025331,경기도,41610,광주시,25331,초월읍,서하리
